id,year,country,totaldebt,gdp,exchangeratencperusd,debt_gdp,domestogdp,exttogdp,officialdebt,totalnonofficialdebt,foreignbanks,dombanks,totalbank,ext_marketinstrument,dom_market,total_mkt,ext_oth,int_oth,tot_oth,offdom,bankdom,mardom,othdom,credtype_int_sumshares,offext,bankext,marext,othext,credtype_ext_sumshares,credtype_total,officialexternaldebt,nonofficialexternaldebt,external,totaldomestic,legandcred_total,legandcred_ext_tot,legandcred_int_tot,for_ext,for_int,dom_ext,dom_int,currandleg_total,totaldebt_short_term_ext,totaldebt_short_term_int,totaldebt_short_term,totaldebt_med_term_ext,totaldebt_med_term_int,totaldebt_med_term,totaldebt_long_term_ext,totaldebt_long_term_int,totaldebt_long_term,avgmat_ext,avgmat_int,matandleg_total,short_extcurr,short_intcurr,matandcurr_short_tot,med_extcurr,med_intcurr,matandcurr_med_tot,long_extcurr,long_intcurr,matandcurr_long_tot,matandcurr_tot,for_n-i_fr,for_n-i_flr,for_i_fr,for_i_flr,tot_debt_for,dom_n-i_fr,dom_n-i_flr,dom_i_fr,dom_i_flr,tot_debt_dom,debt_index,debt_nonindex,currandrate_tot,heldby_cb,heldby_others,heldby_tot,crossholding,net_debt_1,reserves,net_debt_2,PPFassets,net_debt_3,pay_ppcal_ext,pay_ppal_int,pay_ppal_tot,pay_int_ext,pay_int_int,pay_int_tot,pay_tot_kind,pay_ppal_CB,pay_int_CB,pay_CB_tot,pay_ppal_oth,pay_int_oth,pay_oth_tot,pay_tot_holders,bycurr_debt_for,bycurr_debt_dom,bycurr_debt_index,due_1y_ppal_ext,due_1y_ppal_int,due_1y_ppal_tot,due_1y_int_ext,due_1y_int_int,due_1y_int_tot,due_1y_tot_kind,due_2y_ppal_ext,due_2y_ppal_int,due_2y_ppal_tot,due_2y_int_ext,due_2y_int_int,due_2y_int_tot,due_2y_tot_kind,due_3y_ppal_ext,due_3y_ppal_int,due_3y_ppal_tot,due_3y_int_ext,due_3y_int_int,due_3y_int_tot_kind,due_3y_tot,due_4y_ppal_ext,due_4y_ppal_int,due_4y_ppal_tot,due_4y_int_ext,due_4y_int_int,due_4y_int_tot,due_4y_tot_kind,due_5y_ppal_ext,due_5y_ppal_int,due_5y_ppal_tot,due_5y_int_ext,due_5y_int_int,due_5y_int_tot,due_5y_tot_kind,due_6y_10y_ppal_ext,due_6y_10y_ppal_int,due_6y_10y_ppal_tot,due_6y_10y_int_ext,due_6y_10y_int_int,due_6y_10y_int_tot,due_6y_10y_tot_kind,due_11y_ppal_ext,due_11y_ppal_int,due_11y_ppal_tot,due_11y_int_ext,due_11y_int_int,due_11y_int_tot,due_11y_tot_kind,due_1y_ppal_CB,due_1y_int_CB,due_1y_tot_CB,due_1y_ppal_oth,due_1y_int_oth,due_1y_tot_oth,due_2y_ppal_CB,due_2y_int_CB,due_2y_tot_CB,due_2y_ppal_oth,due_2y_int_oth,due_2y_tot_oth,due_3y_ppal_CB,due_3y_int_CB,due_3y_tot_CB,due_3y_ppal_oth,due_3y_int_oth,due_3y_tot_oth,due_4y_ppal_CB,due_4y_int_CB,due_4y_tot_CB,due_4y_ppal_oth,due_4y_int_oth,due_4y_tot_oth,due_5y_ppal_CB,due_5y_int_CB,due_5y_tot_CB,due_5y_ppal_oth,due_5y_int_oth,due_5y_tot_oth,due_6y_10y_ppal_CB,due_6y_10y_int_CB,due_6y_10y_tot_CB,due_6y_10y_ppal_oth,due_6y_10y_int_oth,due_6y_10y_tot_oth,due_11y_ppal_CB,due_11y_int_CB,due_11y_tot_CB,due_11y_ppal_oth,due_int_oth,due_11y_tot_oth
2013-ISuriname,2013-I,Suriname,1193.30,5219.77,,0.23,0.12,0.11,587.84,605.01,0.00,499.30,499.30,0.00,0.00,0.00,,105.71,105.71,0.00,0.83,0.00,0.17,1.00,1.00,0.00,0.00,0.00,1.00,1192.85,587.84,0.00,587.84,605.01,1192.85,0.49,0.51,587.76,97.53,0.07,507.98,1193.35,16.71,506.81,523.52,3.40,84.22,87.62,567.73,14.48,582.21,9.70,1.42,1193.35,16.71,506.80,523.50,86.45,1.20,87.65,582.21,0.00,582.21,1193.37,423.58,261.72,0.00,0.00,685.30,508.05,0.00,0.00,0.00,508.05,0.00,1.00,1193.35,389.10,804.30,1193.40,389.10,804.20,811.60,-7.40,,N/A,8.40,16.00,24.39,7.20,24.99,32.19,56.58,0.83,15.18,16.01,23.56,17.01,40.57,56.58,0.57,0.43,0.00,21.45,31.70,53.15,13.96,45.08,59.04,112.19,33.38,42.20,75.58,14.94,43.93,58.87,134.45,32.76,37.40,70.16,14.77,41.07,55.84,126.00,43.30,19.70,63.00,14.15,39.12,53.27,116.27,45.70,3.80,49.50,13.08,38.46,51.54,101.04,,,,,,,,,,,,,,,,,27.69,,,78.74,,,27.60,,,99.41,,,27.53,,,90.90,,,27.46,,,81.26,,,27.38,,,65.26,,,,,,,,,,,,
2013Suriname,2013,Suriname,1509.50,5054.37,3.35,0.30,0.15,0.15,738.60,770.90,0.00,673.40,673.40,0.00,0.00,0.00,0.00,97.50,97.50,0.00,0.87,0.00,0.13,1.00,1.00,0.00,0.00,0.00,1.00,1509.50,738.60,0.00,738.60,770.90,1509.50,0.49,0.51,738.00,70.20,0.60,700.70,1509.50,19.00,654.70,673.70,21.20,71.00,92.20,698.30,45.30,743.60,9.55,1.67,1509.50,19.10,654.70,673.80,91.40,0.80,92.20,697.60,45.90,743.50,1509.50,397.40,410.80,0.00,0.00,808.20,701.30,0.00,0.00,0.00,701.30,0.00,1.00,1509.50,561.90,947.60,1509.50,561.90,947.60,778.80,168.80,,N/A,17.97,50.03,68.00,15.49,53.06,68.56,136.56,1.66,37.86,39.52,66.34,30.70,97.04,136.56,0.54,0.46,0.00,41.72,687.81,729.53,16.19,61.29,77.48,807.00,32.92,34.78,67.70,15.43,3.72,19.16,86.86,34.38,12.93,47.31,14.49,1.82,16.31,63.62,40.24,3.12,43.36,13.67,1.16,14.83,58.19,49.89,3.12,53.01,53.01,12.81,65.82,118.83,307.02,13.97,320.99,320.99,37.96,358.95,679.94,307.02,13.97,320.99,37.96,2.95,40.91,361.90,,,658.71,,,148.29,,,3.35,,,83.50,,,3.24,,,60.38,,,3.12,,,55.07,,,3.12,,,63.78,,,15.60,,,283.87,,,13.97,,,347.93
2014-ISuriname,2014-I,Suriname,1205.00,5132.58,3.35,0.23,0.08,0.15,751.70,453.29,17.69,339.40,357.09,0.00,0.00,0.00,0.00,96.20,96.20,0.00,0.78,0.00,0.22,1.00,0.98,0.02,0.00,0.00,1.00,1204.99,751.70,17.69,769.39,435.60,1204.99,0.64,0.36,768.80,69.30,0.60,366.30,1205.00,18.40,322.40,340.80,20.90,58.40,79.30,730.10,54.80,784.90,9.58,2.33,1205.00,18.40,322.40,340.80,78.50,0.80,79.30,741.20,43.70,784.90,1205.00,388.50,449.60,0.00,0.00,838.10,366.90,0.00,0.00,0.00,366.90,0.00,1.00,1205.00,189.80,1015.30,1205.10,189.80,1015.20,732.10,283.10,,N/A,16.08,20.56,36.64,8.39,16.30,24.69,61.33,0.83,7.02,7.85,35.81,17.67,53.48,61.33,0.70,0.30,0.00,41.72,32.36,74.08,16.19,31.81,48.01,122.08,32.92,38.61,71.53,15.43,29.52,44.96,116.48,34.38,26.73,61.10,14.49,27.03,41.52,102.63,40.24,6.76,47.00,13.67,26.00,39.67,86.66,49.89,3.09,52.98,12.81,25.67,38.48,91.46,231.04,15.47,246.51,48.55,125.07,173.63,420.14,307.02,14.22,321.24,37.96,619.83,657.80,979.04,1.66,14.03,15.69,72.42,33.98,106.40,1.66,13.95,15.61,69.87,31.00,100.87,1.66,13.88,15.54,59.45,27.64,87.09,1.66,13.80,15.46,45.34,25.86,71.20,1.66,13.73,15.39,51.32,24.75,76.07,8.29,67.54,75.83,238.22,106.09,344.30,14.10,332.40,346.50,307.15,325.40,632.54
2014Suriname,2014,Suriname,1368.90,5132.58,3.35,0.27,0.11,0.16,778.22,590.72,31.82,469.10,500.92,0.00,0.00,0.00,0.00,89.80,89.80,0.00,0.84,0.00,0.16,1.00,0.96,0.04,0.00,0.00,1.00,1368.94,778.22,31.82,810.04,558.90,1368.94,0.59,0.41,809.40,68.30,0.61,490.60,1368.91,17.80,375.30,393.10,12.30,123.80,136.10,779.90,59.80,839.70,9.69,2.30,1368.90,17.80,375.30,393.10,63.00,73.10,136.10,796.90,42.80,839.70,1368.90,388.49,489.20,0.00,0.00,877.69,491.20,0.00,0.00,0.00,491.20,0.00,1.00,1368.89,188.90,1180.00,1368.90,188.90,1180.00,625.10,554.90,,N/A,33.82,34.20,68.02,17.07,29.82,46.89,114.91,1.66,14.96,16.62,66.36,31.93,98.29,114.91,0.64,0.36,0.00,42.18,22.93,65.11,21.34,46.86,68.20,133.31,43.51,90.10,133.61,21.19,48.33,69.52,203.13,51.47,25.89,77.35,21.37,37.93,59.30,136.65,53.81,18.29,72.10,20.45,36.79,57.23,129.33,65.34,8.80,74.14,22.53,36.06,58.58,132.73,400.07,19.74,419.81,109.78,209.06,318.84,738.65,360.16,10.78,370.94,55.25,510.30,565.55,936.49,1.66,15.66,17.32,63.45,52.54,115.99,1.66,15.59,17.25,131.95,53.94,185.89,1.66,15.51,17.17,75.69,43.79,119.48,1.66,15.44,17.10,70.44,41.79,112.23,1.66,15.37,17.02,72.48,43.22,115.70,9.96,90.62,100.58,409.85,228.22,638.07,10.78,218.20,228.98,360.16,347.35,707.51
2015-ISuriname,2015-I,Suriname,1531.80,5132.58,3.35,0.30,0.13,0.17,800.37,731.44,84.24,528.00,612.24,0.00,0.00,0.00,0.00,119.20,119.20,0.00,0.82,0.00,0.18,1.00,0.90,0.10,0.00,0.00,1.00,1531.80,800.37,84.24,884.60,647.20,1531.80,0.58,0.42,884.00,62.50,0.60,584.70,1531.80,68.20,469.10,537.30,15.30,120.40,135.70,801.10,57.70,858.80,9.18,2.08,1531.80,68.10,469.10,537.20,62.60,73.10,135.70,815.80,43.10,858.90,1531.80,378.70,567.80,0.00,0.00,946.50,585.30,0.00,0.00,0.00,585.30,0.00,1.00,1531.80,240.20,1291.60,1531.80,240.17,1291.60,503.90,787.70,,N/A,16.63,86.41,103.04,8.79,24.10,32.89,135.93,0.83,8.50,9.33,102.21,24.40,126.61,135.93,0.62,0.38,0.00,42.18,105.21,147.39,23.22,54.08,77.29,224.69,93.51,141.35,234.86,23.23,66.35,89.58,324.44,51.47,51.53,103.00,21.48,50.83,72.31,175.31,53.81,43.15,96.96,20.62,48.49,69.11,166.07,65.34,33.91,99.25,22.76,46.57,69.33,168.58,343.03,59.67,402.70,97.01,232.17,329.18,731.88,62.34,3.32,65.66,14.25,46.18,60.43,126.09,1.11,20.41,21.52,146.29,56.88,203.17,18.91,26.10,45.02,215.95,63.47,279.43,18.91,25.44,44.35,84.09,46.87,130.96,18.91,24.78,43.69,78.05,44.34,122.38,18.91,24.12,43.03,80.34,45.21,125.55,32.18,117.12,149.30,370.52,212.06,582.58,3.32,23.09,26.40,62.34,37.34,99.69
2008Trinidad & Tobago,2008,Trinidad & Tobago,6905.14,20924.67,6.25,0.33,0.26,0.07,477.90,6427.24,1009.30,0.00,1009.30,0.00,5417.94,5417.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.32,0.68,0.00,0.00,1.00,6905.14,477.90,1009.30,1487.20,5417.94,6905.14,0.22,0.78,1487.20,0.00,0.00,5417.94,6905.14,0.00,2351.10,2351.10,0.00,855.20,855.20,1487.20,2211.64,3698.84,10.00,4.91,6905.14,0.00,2351.10,2351.10,0.00,855.20,855.20,1487.20,2211.64,3698.84,6905.14,1487.20,0.00,0.00,0.00,1487.20,3717.82,1700.12,0.00,0.00,5417.94,0.00,1.00,6905.14,1557.50,5347.64,6905.14,1557.50,5347.64,7806.70,-2459.06,3923.70,-6382.76,66.20,106.83,173.03,117.90,652.47,770.37,943.40,,,0.00,,,943.40,943.40,0.22,0.78,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-ITrinidad & Tobago,2009-I,Trinidad & Tobago,5116.06,21151.14,,0.24,0.17,0.07,463.70,4652.36,1026.80,0.00,1026.80,0.00,3625.56,3625.56,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.31,0.69,0.00,0.00,1.00,5116.06,463.70,1026.80,1490.50,3625.56,5116.06,0.29,0.71,1490.50,0.00,0.00,3625.56,5116.06,0.00,2351.10,2351.10,0.00,855.15,855.15,1490.50,419.31,1909.81,10.00,2.39,5116.06,0.00,2351.10,2351.10,0.00,855.15,855.15,1490.50,419.31,1909.81,5116.06,1490.50,0.00,0.00,0.00,1490.50,1590.10,2035.46,0.00,0.00,3625.56,0.00,1.00,5116.06,1569.40,3546.66,5116.06,1569.40,3546.66,7216.70,-3670.04,4124.90,-7794.94,77.80,23.04,100.84,49.40,159.78,209.18,310.02,,,0.00,,,310.02,310.02,0.29,0.71,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009Trinidad & Tobago,2009,Trinidad & Tobago,7054.61,21377.61,6.25,0.33,0.26,0.07,450.90,6603.71,1056.30,0.00,1056.30,0.00,5547.41,5547.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.30,0.70,0.00,0.00,1.00,7054.61,450.90,1056.30,1507.20,5547.41,7054.61,0.21,0.79,1507.20,0.00,0.00,5547.41,7054.61,0.30,2351.10,2351.40,98.70,785.40,884.10,1408.20,2410.94,3819.14,9.51,5.12,7054.64,0.30,2351.10,2351.40,98.70,785.40,884.10,1408.20,2410.94,3819.14,7054.64,806.00,701.20,0.00,0.00,1507.20,5512.09,35.32,0.00,0.00,5547.41,0.00,1.00,7054.61,1507.20,5547.41,7054.61,1507.20,5547.41,7857.01,-2309.60,3923.70,-6233.30,339.90,76.78,391.33,94.50,468.39,458.56,849.89,,,0.00,,,849.89,849.89,0.21,0.79,0.00,61.50,135.00,196.50,140.00,194.00,334.00,530.50,50.10,176.00,226.10,148.90,83.00,231.90,458.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,201.50,,,0.00,,,199.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-ITrinidad & Tobago,2010-I,Trinidad & Tobago,10195.38,20802.22,,0.49,0.42,0.07,442.20,9753.18,1106.50,0.00,1106.50,0.00,8646.68,8646.68,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.29,0.71,0.00,0.00,1.00,10195.38,442.20,1106.50,1548.70,8646.68,10195.38,0.15,0.85,1548.70,0.00,0.00,8646.68,10195.38,0.60,2308.99,2309.59,112.90,785.40,898.30,1435.25,5552.25,6987.50,9.45,6.92,10195.39,0.60,2308.99,2309.59,112.90,785.40,898.30,1435.25,5552.25,6987.50,10195.39,679.40,869.30,0.00,0.00,1548.70,8612.28,34.40,0.00,0.00,8646.68,0.00,1.00,10195.38,1548.70,8646.68,10195.38,1548.70,8646.68,,N/A,,N/A,29.80,16.72,46.52,31.10,72.58,103.68,150.20,,,0.00,,,150.20,150.20,0.15,0.85,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010Trinidad & Tobago,2010,Trinidad & Tobago,7686.20,20226.84,6.23,0.38,0.30,0.08,557.00,7129.20,1129.00,0.00,1129.00,0.00,6000.20,6000.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.33,0.67,0.00,0.00,1.00,7686.20,557.00,1129.00,1686.00,6000.20,7686.20,0.22,0.78,1686.00,0.00,0.00,6000.20,7686.20,0.30,2276.83,2277.13,111.60,785.40,897.00,1574.00,2937.90,4511.90,9.50,5.60,7686.03,0.30,2276.83,2277.13,111.60,785.40,897.00,1574.00,2937.90,4511.90,7686.03,812.10,873.90,0.00,0.00,1686.00,5964.70,35.50,0.00,0.00,6000.20,0.00,1.00,7686.20,1686.00,6000.20,7686.20,1686.00,6000.20,7384.00,-1383.80,4453.80,-5837.60,71.60,117.65,189.25,49.60,328.80,378.40,567.65,,,121.30,,,446.45,567.75,0.22,0.78,0.00,99.40,102.00,201.40,64.80,197.00,261.80,463.20,102.70,145.00,247.70,64.30,198.00,262.30,510.00,101.80,230.00,331.80,62.80,173.00,235.80,567.60,99.80,270.00,369.80,60.30,158.00,218.30,588.10,,,,,,,,,,,,,,,,,,,,,,,,,,,463.20,,,,,,510.00,,,,,,567.60,,,,,,588.10,,,,,,,,,,,,,,,,,,
2011-ITrinidad & Tobago,2011-I,Trinidad & Tobago,7740.50,21501.39,,0.36,0.28,0.08,517.30,7223.22,1158.50,0.00,1158.50,0.00,6064.72,6064.72,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.31,0.69,0.00,0.00,1.00,7740.52,517.30,1158.50,1675.80,6064.72,7740.52,0.22,0.78,1675.80,0.00,0.00,6064.72,7740.52,0.00,2352.50,2352.50,169.20,779.30,948.50,1506.60,2932.90,4439.50,9.24,5.55,7740.50,0.00,2352.50,2352.50,169.20,779.30,948.50,1506.60,2932.90,4439.50,7740.50,817.70,858.10,0.00,0.00,1675.80,6016.43,48.29,0.00,0.00,6064.72,0.00,1.00,7740.52,1675.80,6064.72,7740.52,1675.80,6064.70,8061.90,-1997.20,4738.80,-6736.00,49.40,95.82,145.22,42.40,214.54,256.94,402.16,,,91.80,,,310.36,402.16,0.22,0.78,0.00,108.07,103.04,211.11,51.10,453.57,504.67,715.78,110.33,145.00,255.33,50.03,198.00,248.03,503.35,106.24,230.00,336.24,47.16,173.00,220.16,556.40,95.71,270.00,365.71,44.02,158.00,202.02,567.73,86.91,819.00,905.91,41.16,568.00,609.16,1515.07,737.90,775.00,1512.90,169.70,512.00,681.70,2194.60,313.40,27.00,340.40,100.60,71.00,171.60,512.00,,,,,,715.78,,,,,,503.35,,,,,,556.40,,,,,,567.73,,,,,,1515.07,,,,,,2194.60,,,,,,512.00
2011Trinidad & Tobago,2011,Trinidad & Tobago,8240.99,22272.95,6.39,0.37,0.29,0.08,726.00,7514.99,1164.50,0.00,1164.50,0.00,6350.49,6350.49,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.38,0.62,0.00,0.00,1.00,8240.99,726.00,1164.50,1890.50,6350.49,8240.99,0.23,0.77,1890.50,0.00,0.00,6350.49,8240.99,1.60,2331.66,2333.26,155.80,823.95,979.75,1733.10,3194.90,4928.00,9.37,5.72,8241.01,1.60,2331.66,2333.26,155.80,823.95,979.75,1733.10,3194.90,4928.00,8241.01,841.60,1048.90,0.00,0.00,1890.50,6223.48,127.01,0.00,0.00,6350.49,0.00,1.00,8240.99,1890.50,6350.49,8240.99,1890.50,6350.49,7932.20,-1581.71,4906.99,-6488.70,106.20,99.00,205.20,73.00,274.60,347.60,552.80,,,179.20,,,373.60,552.80,0.23,0.77,0.00,117.50,142.60,260.10,65.70,201.70,267.40,527.50,113.80,226.00,339.80,62.60,184.50,247.10,586.90,103.60,226.00,329.60,59.30,169.60,228.90,558.50,94.90,162.30,257.20,56.20,145.60,201.80,459.00,92.30,78.50,170.80,53.50,137.00,190.50,361.30,662.30,709.90,1372.20,207.80,519.80,727.60,2099.80,579.70,1222.30,1802.00,132.50,488.50,621.00,2423.00,,,183.20,,,344.30,,,176.40,,,410.50,,,162.90,,,395.60,,,151.10,,,307.90,,,145.80,,,215.50,,,870.10,,,1229.70,,,712.20,,,1710.80
2012-ITrinidad & Tobago,2012-I,Trinidad & Tobago,9811.10,23929.51,,0.41,0.33,0.08,702.20,9108.93,1157.00,0.00,1157.00,0.00,7951.93,7951.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.38,0.62,0.00,0.00,1.00,9811.13,702.20,1157.00,1859.20,7951.93,9811.13,0.19,0.81,1859.20,0.00,0.00,7951.93,9811.13,2.40,2318.83,2321.23,137.20,797.72,934.92,1719.60,4835.38,6554.98,9.43,6.62,9811.13,2.40,2318.83,2321.23,137.20,797.72,934.92,1719.60,4835.38,6554.98,9811.13,832.80,1026.40,0.00,0.00,1859.20,7905.46,46.47,0.00,0.00,7951.93,0.00,1.00,9811.13,1859.20,7951.93,9811.13,1859.20,7951.90,7840.80,111.10,5059.10,-4948.00,55.60,34.96,90.56,37.60,183.94,221.54,312.10,,,93.20,,,218.90,312.10,0.19,0.81,0.00,117.50,224.70,342.20,65.70,203.40,269.10,611.30,113.80,308.80,422.60,62.60,186.00,248.60,671.20,103.60,349.10,452.70,59.30,171.00,230.30,683.00,94.90,244.50,339.40,56.20,146.80,203.00,542.40,92.30,160.10,252.40,53.50,138.20,191.70,444.10,662.30,796.70,1459.00,207.80,524.20,732.00,2191.00,579.70,2272.50,2852.20,132.50,492.60,625.10,3477.30,,,183.20,,,428.10,,,176.40,,,494.80,,,162.90,,,520.10,,,151.10,,,391.30,,,145.80,,,298.30,,,870.10,,,1320.90,,,712.20,,,2765.10
2012Trinidad & Tobago,2012,Trinidad & Tobago,10423.33,23822.89,6.42,0.44,0.36,0.08,718.90,9704.23,1143.30,0.00,1143.30,0.00,8560.93,8560.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.39,0.61,0.00,0.00,1.00,10423.13,718.90,1143.30,1862.20,8560.93,10423.13,0.18,0.82,1862.40,0.00,0.00,8560.93,10423.33,1.20,2325.00,2326.20,109.40,776.00,885.40,1751.60,5459.96,7211.56,9.55,6.88,10423.16,1.20,2325.00,2326.20,109.40,776.00,885.40,1751.60,5459.90,7211.50,10423.10,825.00,1037.20,0.00,0.00,1862.20,8513.55,47.38,0.00,0.00,8560.93,0.00,1.00,10423.13,1862.40,8560.93,10423.33,1862.40,8560.93,7338.63,1222.30,4761.80,-3539.50,114.70,48.30,163.00,62.90,270.60,333.50,496.50,,,177.60,,,318.90,496.50,0.18,0.82,0.00,118.00,318.23,436.23,58.10,3058.80,3116.90,3553.13,107.70,356.98,464.68,55.10,471.07,526.17,990.85,97.70,253.71,351.41,52.50,467.33,519.83,871.24,92.80,167.42,260.22,50.50,466.00,516.50,776.72,87.40,289.88,377.28,48.00,465.06,513.06,890.34,604.10,147.08,751.18,173.00,356.04,880.24,1631.42,573.70,745.74,1319.44,110.50,1930.49,2040.99,3360.43,,,176.10,,,3377.03,,,162.80,,,828.05,,,150.20,,,721.04,,,143.30,,,633.42,,,135.40,,,754.94,,,777.10,,,503.12,,,664.20,,,2676.23
2013-ITrinidad & Tobago,2013-I,Trinidad & Tobago,9915.60,25295.44,,0.39,0.32,0.07,714.30,9201.30,1131.30,0.00,1131.30,0.00,8070.00,8070.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.39,0.61,0.00,0.00,1.00,9915.60,714.30,1131.30,1845.60,8070.00,9915.60,0.19,0.81,1845.60,0.00,0.00,8070.00,9915.60,68.80,3092.40,3161.20,530.10,93.60,623.70,1246.70,4884.00,6130.70,7.51,6.46,9915.60,68.80,3092.40,3161.20,530.10,93.60,623.70,1246.70,4884.00,6130.70,9915.60,817.30,1028.30,0.00,0.00,1845.60,8025.57,44.43,0.00,0.00,8070.00,0.00,1.00,9915.60,1845.60,8070.00,9915.60,1845.60,8070.00,7550.10,519.90,5658.60,-5138.70,45.40,108.50,153.90,29.70,210.90,240.60,394.50,,,75.10,,,319.40,394.50,0.19,0.81,0.00,,,,,,,3561.63,115.50,356.98,472.48,62.70,471.07,533.77,1006.25,105.60,253.71,359.31,60.00,467.33,527.33,886.64,100.60,167.42,268.02,57.70,466.00,523.70,791.72,95.20,289.88,385.08,55.30,465.06,520.36,905.44,732.90,147.08,879.98,200.20,356.04,556.24,1436.22,728.20,745.74,1473.94,127.20,1930.49,2057.69,3531.63,,,184.60,,,3377.03,,,178.20,,,828.05,,,165.60,,,721.04,,,158.30,,,633.42,,,150.50,,,754.94,,,933.10,,,503.12,,,855.40,,,2676.23
2013Trinidad & Tobago,2013,Trinidad & Tobago,10759.30,25138.60,6.43,0.43,0.34,0.09,747.70,10012.30,1422.00,0.00,1422.00,0.00,8590.30,8590.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.34,0.66,0.00,0.00,1.00,10760.00,747.70,1422.00,2169.70,8590.30,10760.00,0.20,0.80,2169.00,0.00,0.00,8590.30,10759.30,7.70,2323.00,2330.70,137.00,1074.00,1211.00,2024.30,5193.30,7217.60,9.49,6.63,10759.30,7.70,2323.00,2330.70,137.00,1074.00,1211.00,2024.30,5193.30,7217.60,10759.30,1341.60,828.30,0.00,0.00,2169.90,8487.86,102.44,0.00,0.00,8590.30,0.00,1.00,10760.20,2169.00,8590.30,10759.30,2169.00,8590.30,9987.00,-1396.70,5870.93,-7267.63,88.43,119.06,207.49,77.46,297.52,374.98,582.47,0.00,0.00,0.00,207.50,375.00,582.50,582.50,0.20,0.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-ITrinidad & Tobago,2014-I,Trinidad & Tobago,10259.22,20773.87,6.39,0.49,0.38,0.11,730.00,9528.52,1540.00,0.00,1540.00,0.00,7988.52,7988.52,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.32,0.68,0.00,0.00,1.00,10258.52,730.00,1540.00,2270.00,7988.52,10258.52,0.22,0.78,2270.70,0.00,0.00,7988.52,10259.22,72.80,3359.60,3432.40,422.60,84.70,507.30,1775.30,4544.20,6319.50,8.32,6.14,10259.20,72.80,3359.60,3432.40,422.60,84.70,507.30,1775.30,4544.20,6319.50,10259.20,1327.80,942.90,0.00,0.00,2270.70,6510.36,1478.16,0.00,0.00,7988.52,0.00,1.00,10259.22,2270.70,7988.52,10259.22,2270.70,7988.52,10305.20,-2316.68,6054.26,-8370.94,39.70,108.80,148.49,33.71,200.43,234.14,382.63,0.00,0.00,0.00,148.50,234.10,382.60,382.60,0.22,0.78,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
