EVENT_DATE,EventTag,LOCATION,Latitude,Longitude,Tags
8/3/2016,Battle-NoTerritoryChange,Farshaya,11.202,29.6406,Battle-NoTerritoryChange
5/1/2016,ViolenceAgainstCivilians,Farshaya,11.202,29.6406,ViolenceAgainstCivilians
9/3/2016,RemoteViolence,Faysal,30.01727,31.20396,RemoteViolence
13/02/2016,ViolenceAgainstCivilians,Feina,12.88254,24.48805,ViolenceAgainstCivilians
23/01/2016,RiotsOrProtests,Feriana,34.94529,8.56789,RiotsOrProtests
19/01/2016,RiotsOrProtests,Feriana,34.94529,8.56789,RiotsOrProtests
20/01/2016,RiotsOrProtests,Feriana,34.94529,8.56789,RiotsOrProtests
21/01/2016,RiotsOrProtests,Feriana,34.94529,8.56789,RiotsOrProtests
7/1/2016,RiotsOrProtests,Fes,34.03715,-4.9998,RiotsOrProtests
25/03/2016,RiotsOrProtests,Fes,34.03715,-4.9998,RiotsOrProtests
15/01/2016,RiotsOrProtests,Fianarantsoa,-21.4333,47.0833,RiotsOrProtests
10/2/2016,RiotsOrProtests,Fianarantsoa,-21.4333,47.0833,RiotsOrProtests
29/02/2016,RiotsOrProtests,Fiche,9.8,38.73333,RiotsOrProtests
20/01/2016,ViolenceAgainstCivilians,Fifth Settlement,30.00534,31.42722,ViolenceAgainstCivilians
1/3/2016,Battle-NoTerritoryChange,Fik,8.1333,42.3,Battle-NoTerritoryChange
13/01/2016,RiotsOrProtests,Fincha,9.56834,37.36682,RiotsOrProtests
16/01/2016,RiotsOrProtests,Fincha,9.56834,37.36682,RiotsOrProtests
26/01/2016,RiotsOrProtests,Fish Hoek,-34.13406,18.4191,RiotsOrProtests
4/1/2016,RiotsOrProtests,Fnideq,35.84906,-5.35747,RiotsOrProtests
25/02/2016,RiotsOrProtests,Folweni,-29.99571,30.82633,RiotsOrProtests
2/3/2016,RiotsOrProtests,Folweni,-29.99571,30.82633,RiotsOrProtests
14/03/2016,RiotsOrProtests,Folweni,-29.99571,30.82633,RiotsOrProtests
16/03/2016,RiotsOrProtests,Folweni,-29.99571,30.82633,RiotsOrProtests
1/3/2016,RiotsOrProtests,Fort Portal,0.69389,30.26639,RiotsOrProtests
8/3/2016,ViolenceAgainstCivilians,Fotokol,12.37308,14.22774,ViolenceAgainstCivilians
20/01/2016,RiotsOrProtests,Foussena,35.35056,8.62881,RiotsOrProtests
17/02/2016,RiotsOrProtests,Foussena,35.35056,8.62881,RiotsOrProtests
22/02/2016,RiotsOrProtests,Francistown,-21.16667,27.51667,RiotsOrProtests
28/01/2016,RiotsOrProtests,Freetown,8.49,-13.2341,RiotsOrProtests
14/03/2016,RiotsOrProtests,Freetown,8.49,-13.2341,RiotsOrProtests
14/03/2016,RiotsOrProtests,Freetown,8.49,-13.2341,RiotsOrProtests
30/01/2016,RiotsOrProtests,Freetown,8.49,-13.2341,RiotsOrProtests
24/02/2016,ViolenceAgainstCivilians,Furda,9.22222,41.68944,ViolenceAgainstCivilians
21/02/2016,RiotsOrProtests,Furda,9.22222,41.68944,RiotsOrProtests
22/02/2016,RiotsOrProtests,Furda,9.22222,41.68944,RiotsOrProtests
31/03/2016,ViolenceAgainstCivilians,Gaalkacyo,6.76924,47.43061,ViolenceAgainstCivilians
14/01/2016,Battle-NoTerritoryChange,Gaalkacyo,6.76924,47.43061,Battle-NoTerritoryChange
22/02/2016,Battle-NoTerritoryChange,Gaalkacyo,6.76924,47.43061,Battle-NoTerritoryChange
8/3/2016,ViolenceAgainstCivilians,Gaalkacyo,6.76924,47.43061,ViolenceAgainstCivilians
24/02/2016,Battle-NoTerritoryChange,Gaalkacyo,6.76924,47.43061,Battle-NoTerritoryChange
14/03/2016,Battle-NoTerritoryChange,Gaalkacyo,6.76924,47.43061,Battle-NoTerritoryChange
4/1/2016,Battle-NoTerritoryChange,Gaalkacyo,6.76924,47.43061,Battle-NoTerritoryChange
8/1/2016,RiotsOrProtests,Gaalkacyo,6.76924,47.43061,RiotsOrProtests
20/03/2016,StrategicDevelopment,Gaalkacyo,6.76924,47.43061,StrategicDevelopment
5/1/2016,ViolenceAgainstCivilians,Gaalkacyo North,6.77,47.63,ViolenceAgainstCivilians
19/01/2016,RiotsOrProtests,Gabes,33.88146,10.0982,RiotsOrProtests
1/3/2016,RiotsOrProtests,Gabes,33.88146,10.0982,RiotsOrProtests
12/3/2016,RiotsOrProtests,Gabes,33.88146,10.0982,RiotsOrProtests
18/03/2016,RiotsOrProtests,Gabes,33.88146,10.0982,RiotsOrProtests
21/01/2016,RiotsOrProtests,Gabes,33.88146,10.0982,RiotsOrProtests
14/02/2016,RiotsOrProtests,Gabiley,9.73333,43.63333,RiotsOrProtests
22/02/2016,RiotsOrProtests,Gaborone,-24.69451,25.90859,RiotsOrProtests
13/01/2016,ViolenceAgainstCivilians,Gaboua,10.91747,13.98985,ViolenceAgainstCivilians
17/03/2016,Battle-NoTerritoryChange,Gadobjiran,7.51192,49.41285,Battle-NoTerritoryChange
4/1/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
20/01/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
21/01/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
1/2/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
3/2/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
10/2/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
21/03/2016,RiotsOrProtests,Gafsa,34.425,8.7417,RiotsOrProtests
16/02/2016,Battle-NoTerritoryChange,Gajibo,12.10906,13.98639,Battle-NoTerritoryChange
8/2/2016,RiotsOrProtests,Galaat el Andeless,37.0629,10.11829,RiotsOrProtests
5/1/2016,Battle-GovernmentRegainsTerritory,Galcad,4.02262,46.618,Battle-GovernmentRegainsTerritory
17/03/2016,RemoteViolence,Galgala Mountains,10.99013,49.05684,RemoteViolence
26/03/2016,Battle-NoTerritoryChange,Galhagoog,6.30803,49.07691,Battle-NoTerritoryChange
28/01/2016,Battle-NoTerritoryChange,Gambella,8.25,34.5833,Battle-NoTerritoryChange
29/01/2016,Battle-NoTerritoryChange,Gambella,8.25,34.5833,Battle-NoTerritoryChange
30/01/2016,Battle-NoTerritoryChange,Gambella,8.25,34.5833,Battle-NoTerritoryChange
4/3/2016,Battle-NoTerritoryChange,Gambella,8.25,34.5833,Battle-NoTerritoryChange
11/3/2016,RiotsOrProtests,Gando,-4.991373,39.700026,RiotsOrProtests
4/2/2016,StrategicDevelopment,Gangura,4.42,28.43818,StrategicDevelopment
25/01/2016,Battle-NoTerritoryChange,Gao,16.27167,-0.04472,Battle-NoTerritoryChange
4/3/2016,ViolenceAgainstCivilians,Gara Muleta,9.08333,41.75,ViolenceAgainstCivilians
7/2/2016,RiotsOrProtests,Gara Muleta,9.08333,41.75,RiotsOrProtests
1/3/2016,RiotsOrProtests,Gara Muleta,9.08333,41.75,RiotsOrProtests
30/03/2016,Battle-NoTerritoryChange,Garamba National Park,4.1667,29.5,Battle-NoTerritoryChange
21/02/2016,Battle-NoTerritoryChange,Garas Weyne,4.26505,43.48478,Battle-NoTerritoryChange
20/03/2016,StrategicDevelopment,Garas Weyne,4.26505,43.48478,StrategicDevelopment
20/02/2016,RemoteViolence,Garbahaarey,3.328,42.21988,RemoteViolence
10/3/2016,RemoteViolence,Garbahaarey,3.328,42.21988,RemoteViolence
14/03/2016,NonViolentTerritoryTransfer,Garcad,6.94468,49.32653,NonViolentTerritoryTransfer
21/03/2016,Battle-NoTerritoryChange,Garcad,7,49.33,Battle-NoTerritoryChange
10/2/2016,StrategicDevelopment,Gariya,5.03617,30.34585,StrategicDevelopment
15/03/2016,NonViolentTerritoryTransfer,Garmaal,8.35371,50.18626,NonViolentTerritoryTransfer
16/03/2016,Battle-NoTerritoryChange,Garmaal,8.35371,50.18626,Battle-NoTerritoryChange
20/01/2016,ViolenceAgainstCivilians,Garo,7.18683,18.33633,ViolenceAgainstCivilians
14/03/2016,RiotsOrProtests,Garoua,9.32182,13.39538,RiotsOrProtests
2/2/2016,ViolenceAgainstCivilians,Garowe,8.40635,48.48188,ViolenceAgainstCivilians
17/03/2016,Battle-NoTerritoryChange,Garowe,8.40635,48.48188,Battle-NoTerritoryChange
18/03/2016,Battle-NoTerritoryChange,Garowe,8.40635,48.48188,Battle-NoTerritoryChange
19/03/2016,Battle-NoTerritoryChange,Garowe,8.40635,48.48188,Battle-NoTerritoryChange
20/03/2016,Battle-NoTerritoryChange,Garowe,8.40635,48.48188,Battle-NoTerritoryChange
3/1/2016,RiotsOrProtests,Garowe,8.40635,48.48188,RiotsOrProtests
28/01/2016,RiotsOrProtests,Garowe,8.40635,48.48188,RiotsOrProtests
31/01/2016,RiotsOrProtests,Garowe,8.40635,48.48188,RiotsOrProtests
31/01/2016,RiotsOrProtests,Garowe,8.40635,48.48188,RiotsOrProtests
12/1/2016,RiotsOrProtests,Garowe,8.40635,48.48188,RiotsOrProtests
17/03/2016,RemoteViolence,Garowe,8.40635,48.48188,RemoteViolence
19/03/2016,Battle-NoTerritoryChange,Garsoor,6.76623,47.42788,Battle-NoTerritoryChange
14/08/2015,RiotsOrProtests,Ga-Sekororo,-24.2086,30.41029,RiotsOrProtests
29/03/2016,Battle-NoTerritoryChange,Gasenyi,-3.3278,29.4033,Battle-NoTerritoryChange
20/02/2016,RiotsOrProtests,Gasera,7.36667,40.21667,RiotsOrProtests
3/1/2016,RiotsOrProtests,Gashua,12.871,11.0482,RiotsOrProtests
4/12/2015,ViolenceAgainstCivilians,Gbarnga,7,-9.47,ViolenceAgainstCivilians
19/01/2016,Battle-NoTerritoryChange,Gebel Jimata,9.11667,36.38333,Battle-NoTerritoryChange
5/1/2016,RiotsOrProtests,Gebre Guracha,9.8,38.4,RiotsOrProtests
21/03/2016,RiotsOrProtests,Gedaref,14.04793,35.38835,RiotsOrProtests
1/3/2016,RiotsOrProtests,Gedo,9.01667,37.45,RiotsOrProtests
5/2/2016,Battle-NoTerritoryChange,Geerisa,10.60353,43.43364,Battle-NoTerritoryChange
20/02/2016,RiotsOrProtests,Gelemso,8.81667,40.51667,RiotsOrProtests
9/3/2016,RiotsOrProtests,Gelvandale,-33.91624,25.55353,RiotsOrProtests
7/3/2016,ViolenceAgainstCivilians,Gemena,3.25,19.76667,ViolenceAgainstCivilians
2/3/2016,RiotsOrProtests,George,-33.96667,22.45,RiotsOrProtests
25/01/2016,StrategicDevelopment,Gergarish,32.86972,13.10778,StrategicDevelopment
30/01/2016,Battle-NoTerritoryChange,Gerida,11.27293,25.14752,Battle-NoTerritoryChange
30/01/2016,ViolenceAgainstCivilians,Gerida,11.27293,25.14752,ViolenceAgainstCivilians
28/02/2016,ViolenceAgainstCivilians,Getema,8.9,36.48333,ViolenceAgainstCivilians
22/03/2016,Battle-NoTerritoryChange,Geti,1.20722,30.17699,Battle-NoTerritoryChange
13/01/2016,ViolenceAgainstCivilians,Geti,1.20722,30.17699,ViolenceAgainstCivilians
19/03/2016,ViolenceAgainstCivilians,Geti,1.20722,30.17699,ViolenceAgainstCivilians
21/03/2016,Battle-NoTerritoryChange,Geti,1.20722,30.17699,Battle-NoTerritoryChange
22/02/2016,Battle-NoTerritoryChange,Ghardimaou,36.44788,8.4413,Battle-NoTerritoryChange
7/1/2016,ViolenceAgainstCivilians,Gharyan,32.17222,13.02028,ViolenceAgainstCivilians
17/01/2016,ViolenceAgainstCivilians,Gharyan,32.17222,13.02028,ViolenceAgainstCivilians
13/02/2016,RiotsOrProtests,Ghedhabna,35.30359,11.04323,RiotsOrProtests
28/03/2016,Battle-NoTerritoryChange,Ghot Alshaal,32.8493,13.09022,Battle-NoTerritoryChange
29/01/2016,RiotsOrProtests,Ghraiba,34.49555,10.21113,RiotsOrProtests
7/2/2016,ViolenceAgainstCivilians,Gihanga,-3.1875,29.2933,ViolenceAgainstCivilians
26/03/2016,ViolenceAgainstCivilians,Gikoto,-3.4094,29.3822,ViolenceAgainstCivilians
21/02/2016,ViolenceAgainstCivilians,Gimbi,9.1667,35.8333,ViolenceAgainstCivilians
2/3/2016,ViolenceAgainstCivilians,Gimbi,9.1667,35.8333,ViolenceAgainstCivilians
20/02/2016,RiotsOrProtests,Gimbi,9.1667,35.8333,RiotsOrProtests
3/3/2016,RiotsOrProtests,Gimbi,9.1667,35.8333,RiotsOrProtests
14/01/2016,RiotsOrProtests,Ginchi,9.0333,38.15,RiotsOrProtests
1/3/2016,RiotsOrProtests,Ginchi,9.0333,38.15,RiotsOrProtests
25/03/2016,RemoteViolence,Gindi,10.25376,34.11704,RemoteViolence
17/02/2016,RiotsOrProtests,Ginir,7.13333,40.7,RiotsOrProtests
16/02/2016,ViolenceAgainstCivilians,Girawa,9.13306,41.83889,ViolenceAgainstCivilians
17/02/2016,ViolenceAgainstCivilians,Girawa,9.13306,41.83889,ViolenceAgainstCivilians
19/02/2016,ViolenceAgainstCivilians,Girawa,9.13306,41.83889,ViolenceAgainstCivilians
21/02/2016,ViolenceAgainstCivilians,Girawa,9.13306,41.83889,ViolenceAgainstCivilians
20/02/2016,RiotsOrProtests,Girawa,9.13306,41.83889,RiotsOrProtests
20/02/2016,RiotsOrProtests,Girawa,9.13306,41.83889,RiotsOrProtests
17/02/2016,RiotsOrProtests,Girawa,9.13306,41.83889,RiotsOrProtests
18/02/2016,RiotsOrProtests,Girawa,9.13306,41.83889,RiotsOrProtests
24/01/2016,Battle-NoTerritoryChange,Girei,9.36667,12.55,Battle-NoTerritoryChange
24/01/2016,ViolenceAgainstCivilians,Girei,9.36667,12.55,ViolenceAgainstCivilians
12/2/2016,ViolenceAgainstCivilians,Gisozi,-3.54562,29.63166,ViolenceAgainstCivilians
21/02/2016,ViolenceAgainstCivilians,Gisozi,-3.54562,29.63166,ViolenceAgainstCivilians
13/02/2016,RiotsOrProtests,Gitega,-3.4225,29.9381,RiotsOrProtests
12/3/2016,ViolenceAgainstCivilians,Glen View,-17.9113,30.9486,ViolenceAgainstCivilians
24/03/2016,RiotsOrProtests,Glendale,-29.32778,31.10982,RiotsOrProtests
14/01/2016,ViolenceAgainstCivilians,Gobur,4.34171,31.07181,ViolenceAgainstCivilians
11/3/2016,Battle-NoTerritoryChange,Godinlabe,5.87715,46.63213,Battle-NoTerritoryChange
7/3/2016,ViolenceAgainstCivilians,Gogrial,8.534761,28.111432,ViolenceAgainstCivilians
7/3/2016,RiotsOrProtests,Gok-machar,9.216677,26.853455,RiotsOrProtests
10/3/2016,RiotsOrProtests,Gok-machar,9.216677,26.853455,RiotsOrProtests
8/2/2016,RemoteViolence,Gola,1.38903,42.47101,RemoteViolence
2/1/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
3/1/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
17/01/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
23/01/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
24/01/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
4/2/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
8/2/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
11/2/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
12/2/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
13/02/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
18/02/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
20/02/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
12/3/2016,RemoteViolence,Golo,13.12847,24.28137,RemoteViolence
24/01/2016,StrategicDevelopment,Golo,13.12847,24.28137,StrategicDevelopment
1/3/2016,StrategicDevelopment,Golo,13.12847,24.28137,StrategicDevelopment
20/01/2016,ViolenceAgainstCivilians,Golo,13.12847,24.28137,ViolenceAgainstCivilians
28/03/2016,ViolenceAgainstCivilians,Golo,13.632239,25.246719,ViolenceAgainstCivilians
31/12/2015,Battle-NoTerritoryChange,Golo,13.12847,24.28137,Battle-NoTerritoryChange
1/1/2016,Battle-NoTerritoryChange,Golo,13.12847,24.28137,Battle-NoTerritoryChange
5/2/2016,ViolenceAgainstCivilians,Golo,13.12847,24.28137,ViolenceAgainstCivilians
16/02/2016,RemoteViolence,Golol,12.88612,24.15283,RemoteViolence
3/3/2016,RemoteViolence,Golol,12.88612,24.15283,RemoteViolence
5/3/2016,RemoteViolence,Golol,12.88612,24.15283,RemoteViolence
12/3/2016,ViolenceAgainstCivilians,Golol,12.88612,24.15283,ViolenceAgainstCivilians
19/01/2016,Battle-NoTerritoryChange,Golweyn,1.6584,44.57998,Battle-NoTerritoryChange
17/02/2016,Battle-NoTerritoryChange,Golweyn,1.6584,44.57998,Battle-NoTerritoryChange
5/3/2016,Battle-NoTerritoryChange,Golweyn,1.6584,44.57998,Battle-NoTerritoryChange
14/01/2016,ViolenceAgainstCivilians,Golweyn,1.6584,44.57998,ViolenceAgainstCivilians
3/2/2016,Battle-NoTerritoryChange,Golweyn,1.6584,44.57998,Battle-NoTerritoryChange
17/03/2016,Battle-NoTerritoryChange,Golweyn,1.6584,44.57998,Battle-NoTerritoryChange
19/03/2016,ViolenceAgainstCivilians,Golweyn,1.6584,44.57998,ViolenceAgainstCivilians
11/3/2016,Battle-NoTerritoryChange,Goma,-1.69333,29.23389,Battle-NoTerritoryChange
16/01/2016,StrategicDevelopment,Goma,-1.69333,29.23389,StrategicDevelopment
24/03/2016,StrategicDevelopment,Goma,-1.69333,29.23389,StrategicDevelopment
19/03/2016,Battle-NoTerritoryChange,Goma,-1.69333,29.23389,Battle-NoTerritoryChange
