Event ID,Event Date,Event Type,Group,Country,State,City,Latitude,Longitude,Total Deaths,Total Injuries
3112125,14-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3111923,27-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Unknown,2.790175,42.089075,0,0
3111832,24-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,0,2
3112099,28-Oct,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3112239,29-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,3
3109836,19-Oct,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,2,0
3109869,19-Oct,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3117763,1-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bari,Bereda,11.86361,51.05666,0,0
3126409,6-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3126415,6-Dec,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3126343,1-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,Unknown,5.161575,46.200829,0,0
3124892,3-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,44,40
3126398,6-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,7,22
3126332,1-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Unknown,5.161575,46.200829,1,0
3128218,15-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,0,0
3128098,7-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3128250,10-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,7
3129564,29-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3129167,30-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,6,6
3129983,22-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,2,0
3129414,29-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Leego,5.161575,46.200829,0,1
3130030,20-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,2
3130486,18-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,0,3
3132171,17-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3132469,13-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,3
3132256,17-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,1,1
3132374,16-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,0,10
3132525,18-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,2
3132592,20-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,2
3132545,11-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Nugaal,Garowe,8.40505,48.481529,1,0
3129631,28-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3130452,17-Dec,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3129709,27-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,2,1
3129352,30-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Dexe,Bu'ale,5.161575,46.200829,0,0
3129881,23-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,Galkayo,6.77274,47.424278,0,4
3130265,15-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3132482,11-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,Galkayo,6.77274,47.424278,0,1
3132510,11-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bari,Bender Cassim,11.27748,49.181431,1,0
3132603,8-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Mudug,Galkayo,6.77274,47.424278,0,15
3130432,17-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3132445,14-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,5
3132573,9-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Lug,2.790175,42.089075,0,0
3132347,16-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Unknown,5.161575,46.200829,0,0
3132832,7-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,10
3132233,17-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,0,0
3132367,16-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Wadajir,5.161575,46.200829,0,0
3134490,5-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3133217,26-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
3134828,1-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3134353,6-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,1,0
3134762,2-Nov,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bari,Bender Cassim,11.27748,49.181431,0,2
3133395,30-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Balcad,2.35,45.383331,0,0
3134313,6-Nov,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3152354,9-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3152370,9-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,2
3152380,10-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,0
3152402,10-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Beled Haawo,2.790175,42.089075,0,0
3152803,14-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3152283,1-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,0,0
3153102,19-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3153118,20-Dec,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Nugaal,Garowe,8.40505,48.481529,1,2
3153368,20-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Unknown,5.161575,46.200829,0,0
3153042,14-Dec,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,1
3156572,25-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3156546,22-Dec,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Dexe,Jilib,0.49729,42.775955,0,0
3170218,21-Sep,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,2,6
3179646,26-Feb,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,5
3183302,2-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Dhusamareb,5.161575,46.200829,0,0
3180961,29-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Guri-el,5.161575,46.200829,6,0
3181753,30-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,4,0
3183243,4-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,0
3183535,16-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Togdheer,Buro,5.161575,46.200829,1,2
3185141,2-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Dhusamareb,5.161575,46.200829,1,0
3186550,3-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,13,5
3184991,4-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Dhusamareb,5.161575,46.200829,90,170
3191100,3-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3190294,18-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,20,0
3193331,2-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Dhusamareb,5.161575,46.200829,0,0
3192431,19-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,7
3193436,10-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,0
3195122,22-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,10,20
3196675,19-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Ubbada Hose,Kismayo,-0.346405,42.539066,1,0
3196592,16-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Unknown,2.790175,42.089075,0,0
3202693,29-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,1
3204045,28-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,9
3202774,29-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,2
3202873,27-Mar,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,5
3202731,29-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,1
3204223,29-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,8,0
3204314,29-Jun,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,16
3205708,3-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3205517,1-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,1,0
3205582,22-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,0
3205670,3-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Balcad,2.35,45.383331,0,0
3205619,12-May,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,3
3205539,1-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
3205819,6-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,2
3205682,17-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3205527,21-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,0,0
3208406,27-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,1,0
3208827,11-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
3208467,27-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gobolka Bakool,Unknown,5.161575,46.200829,0,1
3208533,28-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,1,0
3208601,8-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Qoryoley,1.838905,44.143755,0,0
3209138,1-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,18
3209799,19-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Elwak,2.790175,42.089075,0,0
3209207,2-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,0
3208524,28-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3208938,11-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,2
3209348,15-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Jawhar (Giohar),1.838905,44.143755,0,0
3209616,18-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gabolka Gedo,Dhoobleey,5.161575,46.200829,4,6
3209651,18-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,1,0
3208728,9-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,0,0
3210227,4-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,0
3209568,17-Feb,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismayu,-0.34641,42.539059,0,0
3209748,19-Feb,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Wanlaweyyn,1.838905,44.143755,0,0
3217479,10-Jul,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Unknown,Unknown,5.161575,46.200829,0,0
3217371,11-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,1,0
3219091,10-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bay,Baidoa,3.12022,43.64423,1,0
3222996,3-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,8
3222875,13-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,2,5
3222986,3-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,7
3225019,23-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Unknown,5.161575,46.200829,0,0
3223234,8-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Xuddur,4.117575,43.884495,0,0
3224796,8-May,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,15,0
3224544,4-May,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3225001,23-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Eldere,5.161575,46.200829,0,0
3227705,8-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Unknown,2.790175,42.089075,0,0
3225031,23-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Unknown,5.161575,46.200829,0,0
3227497,2-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Bakol,Unknown,5.161575,46.200829,0,2
3228324,9-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Bulo Berde,3.85128,45.57024,0,0
3228490,10-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,60,160
3227645,6-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3229158,19-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,8,23
3228600,11-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gobolka Shabeellaha Dhexe,Jowhar,2.78451,45.504841,0,3
3229145,16-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Kismaayo,-0.34641,42.539059,0,0
3229054,19-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,22
3229584,23-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Afgoye,2.13889,45.124008,1,0
3228774,15-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Mahaday,2.909205,46.00939,1,0
3228678,19-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
3229122,19-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,8,23
3228801,15-Mar,Arson,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Mahaday,2.909205,46.00939,0,0
3229101,19-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,7,22
3231721,18-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,17
3229222,19-Apr,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Galgudud,Unknown,5.161575,46.200829,10,0
3229516,23-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Unknown,2.790175,42.089075,0,6
3231509,17-Apr,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,8,0
3234113,20-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,20,60
3233324,19-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
3233287,19-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
3233266,19-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
3233366,19-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,9
3236434,26-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,4
3236389,25-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,0,0
3236805,31-Mar,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,4
3237140,22-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,13
3237232,22-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,4,10
3236543,27-Mar,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3238244,24-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,5,7
3240421,26-Jul,Arson,Al Shabaab (The Young Islamic Movement),Somalia,Puntland,Bosaso,11.277485,49.181437,0,0
3240406,26-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Puntland,Bosaso,11.277485,49.181437,43,32
3240623,27-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,45
3240467,26-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,14,31
3244621,28-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,17,0
3246690,28-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,30,0
3246704,28-Jul,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,30,0
3253537,1-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,1,0
3254470,3-Jan,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Dexe,Bu'ale,5.161575,46.200829,0,0
3254387,2-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,3
3253581,1-Jan,Arson,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3253897,4-Aug,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,3,12
3254267,5-Aug,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,14,30
3254452,3-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Dexe,Bu'ale,5.161575,46.200829,0,0
3253568,1-Jan,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3254832,9-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,2
3254779,8-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,1
3254949,10-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3254916,9-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,0
3255754,20-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,0,0
3254617,4-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Banaadir,Mogadishu,2.04117,45.344139,0,0
3255539,17-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Barawe,1.11005,44.02549,1,0
3254692,7-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3255920,22-Jan,Robbery,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,0,0
3255953,22-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Baardheere,2.33928,42.283741,0,0
3256163,24-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,3
3255058,16-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Jamame,0.0739,42.75573,0,3
3255643,20-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,3
3255813,21-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Merka,1.71491,44.7603,0,1
3255980,22-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Gedo,Beled Haawo,2.790175,42.089075,0,0
3257082,27-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
3257166,28-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Dhexe,Unknown,2.909205,46.00939,2,0
3256143,24-Jan,Hostage Taking/Kidnapping,Al Shabaab (The Young Islamic Movement),Somalia,Shabeellaha Hoose,Unknown,1.838905,44.143755,0,3
3256225,26-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Hiiraan,Beled Weyne,5.161575,46.200829,4,0
3256042,23-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Jamame,0.0739,42.75573,0,3
3257110,28-Jan,Bombing,Al Shabaab (The Young Islamic Movement),Somalia,Sool,Unknown,5.161575,46.200829,1,5
3257204,28-Jan,Armed Assault,Al Shabaab (The Young Islamic Movement),Somalia,Jubbada Hoose,Unknown,-0.17967,42.141064,0,0
